timestamp,DRIVE_COMMAND_angularAcceleration,DRIVE_COMMAND_angularVelocity,DRIVE_COMMAND_forwardAcceleration,DRIVE_COMMAND_forwardVelocity,DRIVE_COMMAND_lateralAcceleration,DRIVE_COMMAND_lateralVelocity,ESTIMATED_POSE_heading,ESTIMATED_POSE_x,ESTIMATED_POSE_y,MECANUM_COMMAND_leftBackPower,MECANUM_COMMAND_leftFrontPower,MECANUM_COMMAND_rightBackPower,MECANUM_COMMAND_rightFrontPower,MECANUM_COMMAND_voltage,PINPOINT_RAW_POSE_heading,PINPOINT_RAW_POSE_x,PINPOINT_RAW_POSE_y,TARGET_POSE_heading,TARGET_POSE_x,TARGET_POSE_y
348488737284,,,,,,,,,,,,,,,-3.1396164894104004,-15.24377777820497,63.68269312100148,,,
348491553909,0.09894550739722152,-0.006616123337866084,-0.8021377976592284,0.01386041251239356,26.995697400999163,10.219529205157052,,,,,,,,,,,,,,
348494954451,,,,,,,,,,0.39690192459699913,-0.40438056487476737,-0.40045582950409736,0.4008266599676692,12.572000000000001,,,,,,
348556474249,,,,,,,,,,,,,,,,,,-3.1406876066897405,-15.24252772970575,62.61997566711914
348563343583,,,,,,,3.13609487215151,-15.265144888810287,63.519344780388785,,,,,,,,,,,
348564369958,,,,,,,,,,,,,,,3.13609487215151,-15.265144888810287,63.519344780388785,,,
348565977041,0.30973054545023915,0.056876435857543525,-2.5108309255702457,-0.36493709690335296,26.958038190318955,14.974277344735016,,,,,,,,,,,,,,
348569390125,,,,,,,,,,0.46073865300149136,-0.5105614912489295,-0.48020720346465795,0.49109294078576293,12.402000000000001,,,,,,
348625198506,,,,,,,,,,,,,,,,,,-3.138432537520417,-15.22394973445872,62.02003834021629
348633178215,,,,,,,3.1282175222979944,-15.279325950802782,63.09993713859498,,,,,,,,,,,
348634007715,,,,,,,,,,,,,,,3.1282175222979944,-15.279325950802782,63.09993713859498,,,
348635472465,0.6835810549888532,0.15065703442830763,-5.5545912050182995,-0.9512782214056074,26.795886136493138,18.261651828578508,,,,,,,,,,,,,,
348638656007,,,,,,,,,,0.4856769888962732,-0.605652924430619,-0.5321096310143043,0.559220282312588,12.275,,,,,,
348694408096,,,,,,,,,,,,,,,,,,-3.1328012779285945,-15.177670642283612,61.29136046526692
348700445305,,,,,,,3.129679505025045,-15.26621540700357,62.368428387979826,,,,,,,,,,,
348701117013,,,,,,,,,,,,,,,3.129679505025045,-15.26621540700357,62.368428387979826,,,
348702477639,1.281075919966429,0.24232668182500222,-10.438324865570253,-1.6849121890069876,26.283108796455124,20.080970945919944,,,,,,,,,,,,,,
348705800306,,,,,,,,,,0.46887173887467454,-0.6831549840517884,-0.5542899068797618,0.5977368160467013,12.24,,,,,,
348775405688,,,,,,,,,,,,,,,,,,-3.1180312809074846,-15.056565609066793,60.287019736922915
348782015147,,,,,,,-3.137385845184326,-15.175236979807456,61.119884581077756,,,,,,,,,,,
348782720688,,,,,,,,,,,,,,,-3.137385845184326,-15.175236979807456,61.119884581077756,,,
348784552938,2.279831155572355,0.3762956636982283,-18.48138762530262,-2.7562534024487624,24.746642224438414,20.23656385728213,,,,,,,,,,,,,,
348787958730,,,,,,,,,,0.3905236556280627,-0.7533641553493625,-0.5370384675574577,0.6068493434199677,12.249,,,,,,
348855289112,,,,,,,,,,,,,,,,,,-3.088698327576238,-14.813478511625574,59.133305837221016
348863241113,,,,,,,-3.107117176055908,-15.031714251660928,59.54009288877953,,,,,,,,,,,
348863896196,,,,,,,,,,,,,,,-3.107117176055908,-15.031714251660928,59.54009288877953,,,
348865077738,3.526618281242161,0.6012983033985715,-27.714828321969673,-4.8821285697102015,21.780834884175007,18.826172107538852,,,,,,,,,,,,,,
348867969905,,,,,,,,,,0.2595186115399794,-0.8581439946634847,-0.5045041537365738,0.6131584524668904,11.746,,,,,,
348946917080,,,,,,,,,,,,,,,,,,-3.0267940297104428,-14.307771828278089,57.658198443839446
348952869122,,,,,,,-3.0511035919189453,-14.815857654481421,57.489475039985244,,,,,,,,,,,
348953505830,,,,,,,,,,,,,,,-3.0511035919189453,-14.815857654481421,57.489475039985244,,,
348954733164,5.059018839880383,1.030290243127606,-35.94820845550966,-9.335291799352909,17.579290577700313,16.603266781444674,,,,,,,,,,,,,,
348957553872,,,,,,,,,,0.03606233871968535,-0.9466004607734834,-0.40964116016461755,0.5730216393285513,11.991,,,,,,
349121370806,,,,,,,,,,,,,,,,,,-2.7839088631882305,-12.473530483211668,54.58224404408022
349127960723,,,,,,,-2.830636501312256,-12.975140669214444,53.63821435162402,,,,,,,,,,,
349128603265,,,,,,,,,,,,,,,-2.830636501312256,-12.975140669214444,53.63821435162402,,,
349129889806,6.604242947262147,2.228632318930305,-32.01734236558313,-12.76672436411307,18.562759818952728,16.092994831903653,,,,,,,,,,,,,,
349133365015,,,,,,,,,,-0.4326748555659403,-1.130367485873495,-0.23804037505635403,0.7143470799448639,12.253,,,,,,
349200681980,,,,,,,,,,,,,,,,,,-2.6089159424344834,-11.248499241900497,53.09348815939644
349207519231,,,,,,,-2.6703603267669678,-11.602843277097687,52.160519577386815,,,,,,,,,,,
349208053856,,,,,,,,,,,,,,,-2.6703603267669678,-11.602843277097687,52.160519577386815,,,
349209345064,5.7558284285974555,2.8166094026245982,-20.838059948628924,-10.601184331698622,23.53198871997928,19.372373490250958,,,,,,,,,,,,,,
349212669190,,,,,,,,,,-0.35165280835237034,-1.2000475379501925,-0.21955453085766757,0.8831821455185945,12.27,,,,,,
349275859071,,,,,,,,,,,,,,,,,,-2.4104046049771606,-9.92137331682509,51.63469749105458
349281005238,,,,,,,-2.460632801055908,-10.1456169068344,51.186778151144196,,,,,,,,,,,
349281469863,,,,,,,,,,,,,,,-2.460632801055908,-10.1456169068344,51.186778151144196,,,
349282535030,0.7802943067316495,3.0879310579856267,-3.7739329913603656,-4.151515592390028,-0.07015297100293205,25.340542344350695,,,,,,,,,,,,,,
349285359239,,,,,,,,,,0.12226128537918708,-0.9854177250175644,-0.2244907219620275,0.8831882884347239,12.319,,,,,,
349339662328,,,,,,,,,,,,,,,,,,-2.23284933192555,-8.7454365405307,50.37077786069649
349346224828,,,,,,,-2.2792794704437256,-8.866819847287156,50.4712875246063,,,,,,,,,,,
349346863578,,,,,,,,,,,,,,,-2.2792794704437256,-8.866819847287156,50.4712875246063,,,
349347983870,-1.7719906361407007,3.033287270963714,8.550407143692233,4.405928535714537,-1.4212525596853518,27.895138930135523,,,,,,,,,,,,,,
349351067662,,,,,,,,,,0.35299477840082055,-0.8261440620259487,-0.22277526544226123,0.9563635749845081,12.358,,,,,,
349425948711,,,,,,,,,,,,,,,,,,-2.005789235111637,-7.206648622316926,48.61902137823937
349432095879,,,,,,,-2.032336473464966,-7.585122416338583,49.42821592796506,,,,,,,,,,,
349432628462,,,,,,,,,,,,,,,-2.032336473464966,-7.585122416338583,49.42821592796506,,,
349433900129,-4.934296033051123,2.6205079940436913,24.30239422030392,16.144166374771437,-11.68060020598525,29.928922700418852,,,,,,,,,,,,,,
349436847129,,,,,,,,,,0.6320292976822329,-0.5212908148988991,-0.19319199096642214,0.96012812161471,12.476,,,,,,
349515861095,,,,,,,,,,,,,,,,,,-1.808128445138088,-5.758537235209353,46.63332235502969
349521833846,,,,,,,-1.8343746662139893,-6.125336294099102,48.21281373031496,,,,,,,,,,,
349522320929,,,,,,,,,,,,,,,-1.8343746662139893,-6.125336294099102,48.21281373031496,,,
349523495471,-7.320018938605335,2.058769413222153,35.12775311950304,30.299232857648605,-34.304605363543615,25.442044474414686,,,,,,,,,,,,,,
349526308013,,,,,,,,,,0.7742887854569833,-0.05890077624196265,0.262845167540276,0.8425192388272432,12.31,,,,,,
349576221810,,,,,,,,,,,,,,,,,,-1.7079892468868,-4.998514671412522,45.2478636540223
349582991394,,,,,,,-1.7302730083465578,-5.2702409639133245,47.12361493448573,,,,,,,,,,,
349583803685,,,,,,,,,,,,,,,-1.7302730083465576,-5.2702409639133245,47.12361493448573,,,
349584998352,-9.027299584891754,1.524931523016457,8.900335809548086,36.4036737157871,-63.25666132170228,18.77952733153481,,,,,,,,,,,,,,
349587890811,,,,,,,,,,0.6375870882511729,0.2730797406779053,0.37284967637239996,0.48930236318964987,12.581,,,,,,
349647630567,,,,,,,,,,,,,,,,,,-1.630334777614211,-4.36654854386164,43.56649959878894
349653946317,,,,,,,-1.6655203104019165,-4.467192522184117,45.71614903727854,,,,,,,,,,,
349654411526,,,,,,,,,,,,,,,-1.6655203104019165,-4.467192522184117,45.71614903727854,,,
349655385109,-7.2645823485625,1.0153944249360525,-7.798344117456822,39.903325958342826,-59.28841241557694,10.454615158089899,,,,,,,,,,,,,,
349658076901,,,,,,,,,,0.5154441226083073,0.6412100327256461,0.4752735766381367,0.3495076665207978,12.699,,,,,,
349720228157,,,,,,,,,,,,,,,,,,-1.58910678516336,-4.025343315769966,41.92063731795102
349728318408,,,,,,,-1.6387745141983034,-3.846145389586922,43.956010473056104,,,,,,,,,,,
349729384742,,,,,,,,,,,,,,,-1.6387745141983032,-3.846145389586922,43.956010473056104,,,
349731165367,-4.882068832286957,0.6601032631240904,-20.941001670997114,38.35216590509334,-41.30289260956971,3.0750624673537414,,,,,,,,,,,,,,
349734535867,,,,,,,,,,0.4012239703027191,0.6302742241356656,0.5118172741643799,0.28276702033143336,12.493,,,,,,
349806930458,,,,,,,,,,,,,,,,,,-1.572338016230942,-3.887721254735652,40.10422836958296
349813797458,,,,,,,-1.6524165868759155,-3.7548557792122907,41.48901751660925,,,,,,,,,,,
349814455167,,,,,,,,,,,,,,,-1.6524165868759155,-3.7548557792122907,41.48901751660925,,,
349815830959,-1.9744218756337666,0.5473425359261609,-26.538559854247975,31.048880483956154,-16.243930917095224,0.4237415838362013,,,,,,,,,,,,,,
349819248709,,,,,,,,,,0.29988875805025167,0.4145022463928292,0.4305863111803117,0.3159728228377341,12.668000000000001,,,,,,
349882491965,,,,,,,,,,,,,,,,,,-1.570796326794897,-3.8750000000000018,38.66672249533474
349889570133,,,,,,,-1.6586194038391113,-3.960112924650898,39.220893439345474,,,,,,,,,,,
349890389716,,,,,,,,,,,,,,,-1.6586194038391113,-3.960112924650898,39.220893439345474,,,
349892001175,4.4862130970889485e-14,0.5269384622652873,-1.8612119320950242e-31,22.356559303196605,3.740692346430385e-15,1.0671308851061618,,,,,,,,,,,,,,
349895445175,,,,,,,,,,0.2955179378101197,0.2611133908537052,0.37807267394096195,0.41247722089737643,12.891,,,,,,
349949934347,,,,,,,,,,,,,,,,,,-1.5707963267948968,-3.8750000000000018,37.45236909457185
349957221056,,,,,,,-1.659146547317505,-4.2060689851054995,37.238978588674954,,,,,,,,,,,
349957805848,,,,,,,,,,,,,,,-1.6591465473175049,-4.2060689851054995,37.238978588674954,,,
349958995265,2.0497422209544814e-14,0.5301013231356515,-18.0,15.765705360238943,3.3005499541427916e-14,2.4875929754456383,,,,,,,,,,,,,,
349962100057,,,,,,,,,,0.21184754304854767,0.13191978138010058,0.24918085371463902,0.3291086153830861,12.935,,,,,,
350042018190,,,,,,,,,,,,,,,,,,-1.5707963267948963,-3.8750000000000018,35.89860636928259
350047759940,,,,,,,-1.6445063352584839,-4.463566457192729,34.643847848486715,,,,,,,,,,,
350048253440,,,,,,,,,,,,,,,-1.6445063352584839,-4.463566457192729,34.643847848486715,,,
350049326190,-6.232799366905027e-15,0.4422600507815278,-18.0,5.6845637227887735,2.3615360851850206e-14,3.9565100661911288,,,,,,,,,,,,,,
350052090607,,,,,,,,,,0.14761167753706952,-0.21930417619149414,0.11843422189150242,0.24505010742329558,12.987,,,,,,
350114265489,,,,,,,,,,,,,,,,,,-1.5707963267948963,-3.8750000000000013,34.78671638934147
350122865281,,,,,,,-1.6163697242736816,-4.575318464144008,32.84723477100763,,,,,,,,,,,
350123396990,,,,,,,,,,,,,,,-1.6163697242736816,-4.575318464144008,32.84723477100763,,,
350124843365,-1.6096935757450684e-14,0.27344038487271455,-18.0,-1.0131437083519366,5.268220759136525e-15,4.889865268848878,,,,,,,,,,,,,,
350129962699,,,,,,,,,,0.11773781973709514,-0.2815993511246232,-0.22096765624737155,0.17836951461434677,12.904,,,,,,
350197225997,,,,,,,,,,,,,,,,,,-1.5707963267948961,-3.875000000000001,33.62522365354556
350202775831,,,,,,,-1.5549957752227783,-4.539993165984868,31.33354367233637,,,,,,,,,,,
350203283623,,,,,,,,,,,,,,,-1.5549957752227783,-4.539993165984868,31.33354367233637,,,
350204370081,-1.7986329534812175e-14,-0.0948033094327061,-18.0,-4.999151603276168,-1.1082411644925613e-14,5.60894766834863,,,,,,,,,,,,,,
350207045540,,,,,,,,,,0.13293198098770195,-0.29346437791799257,-0.31467972808169475,0.11171663082399974,12.786,,,,,,
350256486253,,,,,,,,,,,,,,,,,,-1.5707963267948961,-3.875000000000001,32.87204792132656
350263767420,,,,,,,-1.5078070163726807,-4.378195935346949,30.57457871324434,,,,,,,,,,,
350264283962,,,,,,,,,,,,,,,-1.5078070163726807,-4.378195935346949,30.57457871324434,,,
350265448879,-1.5296049199903314e-14,-0.377935862533293,-18.0,-5.908207082121345,-1.686595733147073e-14,5.174546678719067,,,,,,,,,,,,,,
350268340171,,,,,,,,,,0.14937305855441552,-0.26474925737492594,-0.3497035296551889,-0.1807517445587061,12.729000000000001,,,,,,
350330101760,,,,,,,,,,,,,,,,,,-1.5707963267948961,-3.875000000000001,32.02638715756438
350335787219,,,,,,,-1.5036427974700928,-4.108346353365681,30.156824307178887,,,,,,,,,,,
350336287136,,,,,,,,,,,,,,,-1.5036427974700928,-4.108346353365681,30.156824307178887,,,
350337443011,-9.728008149219694e-15,-0.4029211759488215,-18.0,-3.9370495869011854,-1.771047480741892e-14,2.8661904437969223,,,,,,,,,,,,,,
350340179136,,,,,,,,,,0.13334227928638215,-0.20434976657992224,-0.2946366396146669,-0.20134710662889022,12.769,,,,,,
350401332893,,,,,,,,,,,,,,,,,,-1.5707963267948963,-3.875000000000001,31.296152136287937
350407113726,,,,,,,-1.530667781829834,-3.8979069266732282,30.28768464336245,,,,,,,,,,,
350407669352,,,,,,,,,,,,,,,-1.530667781829834,-3.8979069266732282,30.28768464336245,,,
350408848560,-3.909676384041734e-15,-0.24077126979037544,-18.0,1.5201067732316353,-1.3868099835215871e-14,0.5067676689424959,,,,,,,,,,,,,,
350411729935,,,,,,,,,,0.1297311389578724,0.11326381165794192,-0.18460103327592306,-0.1681337059759926,12.790000000000001,,,,,,
350457330273,,,,,,,,,,,,,,,,,,-1.5707963267948963,-3.8750000000000013,30.788207103861847
350463023899,,,,,,,-1.5610201358795166,-3.7863411490372787,30.53811381182333,,,,,,,,,,,
350463762399,,,,,,,,,,,,,,,-1.5610201358795166,-3.7863411490372787,30.53811381182333,,,
350464791107,-1.598724078727312e-17,-0.05865714549228043,-18.0,6.558362867462755,-9.21690291272862e-15,-0.6896775474873154,,,,,,,,,,,,,,
350469263524,,,,,,,,,,0.13779545450098152,0.1600239210486446,0.14700841721868113,0.12477995067101809,12.895,,,,,,
350548890866,,,,,,,,,,,,,,,,,,-1.5707963267948966,-3.8750000000000013,30.080177314651138
350556353450,,,,,,,-1.585405707359314,-3.7032264048658963,30.72785625307579,,,,,,,,,,,
350557402283,,,,,,,,,,,,,,,-1.585405707359314,-3.7032264048658963,30.72785625307579,,,
350558918658,4.1237304013064006e-15,0.08765628338650298,-18.0,12.120952698173532,-1.1850034005098165e-15,-1.2983473023269285,,,,,,,,,,,,,,
350561756867,,,,,,,,,,0.16586881550810129,0.20782873764103693,0.227331830580807,0.18537190844787135,12.86,,,,,,
350626312332,,,,,,,,,,,,,,,,,,-1.5707963267948968,-3.8750000000000018,29.597929238019077
350632488374,,,,,,,-1.5805562734603882,-3.72132308839813,30.529602531373033,,,,,,,,,,,
350632962916,,,,,,,,,,,,,,,-1.5805562734603882,-3.72132308839813,30.529602531373033,,,
350634044999,5.369073810247442e-15,0.058559679992948026,-18.0,12.990014590206977,4.3993328295725154e-15,-1.1566132400176663,,,,,,,,,,,,,,
350637339666,,,,,,,,,,0.18035000225950304,0.21784307388627577,0.23091194878925594,0.1934188771624832,12.821,,,,,,
350699088131,,,,,,,,,,,,,,,,,,-1.5707963267948968,-3.8750000000000018,29.243905646606535
350705483798,,,,,,,-1.5754191875457764,-3.7322081918791525,30.127102108452267,,,,,,,,,,,
350706072965,,,,,,,,,,,,,,,-1.5754191875457764,-3.7322081918791525,30.127102108452267,,,
350707698715,5.100440691926145e-15,0.027737164505277054,-18.0,11.287482293981949,8.03205105579654e-15,-1.109659220933593,,,,,,,,,,,,,,
350710695007,,,,,,,,,,0.16774267780795374,0.20365205774712328,0.20983160967379938,0.17392222973462984,12.843,,,,,,
350770435930,,,,,,,,,,,,,,,,,,-1.5707963267948968,-3.875000000000002,28.988576016759232
350776993472,,,,,,,-1.5753495693206787,-3.762277918537771,29.61904931256152,,,,,,,,,,,
350777563097,,,,,,,,,,,,,,,-1.5753495693206787,-3.762277918537771,29.61904931256152,,,
350778679889,4.13584552821064e-15,0.02731945515469117,-18.0,7.978494713521878,1.0181335491738791e-14,-0.8788018006685318,,,,,,,,,,,,,,
350781978931,,,,,,,,,,0.1389958437192113,0.16733741158200305,0.17340312114219403,0.14506155327940232,12.887,,,,,,
350838768186,,,,,,,,,,,,,,,,,,-1.5707963267948968,-3.875000000000002,28.83032359093809
350845097646,,,,,,,-1.5916396379470825,-3.615934717373585,29.519115057517226,,,,,,,,,,,
350845536021,,,,,,,,,,,,,,,-1.5916396379470825,-3.615934717373585,29.519115057517226,,,
350846460021,3.167217722633795e-15,0.1250598669131141,-18.0,7.252814921627754,1.124266163331482e-14,-1.9572268374702528,,,,,,,,,,,,,,
350849398563,,,,,,,,,,0.10396803797612002,0.16722159544071907,0.19504680218245604,0.13179324471785697,12.86,,,,,,
350908399527,,,,,,,,,,,,,,,,,,-1.570796326794897,-3.875000000000002,28.75557583628074
350916787861,,,,,,,-1.5900017023086548,-3.6368467676357965,29.527381236158956,,,,,,,,,,,
350917220694,,,,,,,,,,,,,,,-1.5900017023086548,-3.6368467676357965,29.527381236158956,,,
350918186111,2.602900106966156e-15,0.11523225308254782,-18.0,6.657921987354337,1.1658894119196646e-14,-1.7862992912465503,,,,,,,,,,,,,,
350921627778,,,,,,,,,,0.10210029165576705,0.15984778326301008,0.18549437131559357,0.1277468797083505,12.856,,,,,,
351240845310,,,,,,,,,,,,,,,,,,-1.570796326794897,-3.875000000000002,28.749999999999936
351246465144,,,,,,,-1.5871233940124512,-3.6570583553764764,29.592482198880415,,,,,,,,,,,
351247039436,,,,,,,,,,,,,,,-1.5871233940124512,-3.6570583553764764,29.592482198880415,,,
351248189186,-0.0,0.09796240330532623,-35.0,6.767424796873655,0.0,-1.633263553664257,,,,,,,,,,,,,,
351251138228,,,,,,,,,,0.07165879069332151,0.1273939700022144,0.1504088760783486,0.09467369676945574,12.179,,,,,,
351305164525,,,,,,,,,,,,,,,,,,-1.570796326794897,-3.8750036549251066,28.822762172128947
351310845609,,,,,,,-1.58921217918396,-3.6616657287117063,29.538454070804626,,,,,,,,,,,
351311292151,,,,,,,,,,,,,,,-1.58921217918396,-3.6616657287117063,29.538454070804626,,,
351312431109,-0.0,0.11049511433437892,-34.9999964629171,3.507964604476944,-0.02613215231135295,-1.6013177480633123,,,,,,,,,,,,,,
351315613776,,,,,,,,,,-0.21378664340505946,0.09003153878918523,0.11538301204462233,0.06180744768146247,12.471,,,,,,
351371246573,,,,,,,,,,,,,,,,,,-1.570796326794897,-3.875253322492164,29.049881586027496
351377697074,,,,,,,-1.58592689037323,-3.6868039829524486,29.612020657757135,,,,,,,,,,,
351378254157,,,,,,,,,,,,,,,-1.58592689037323,-3.6868039829524486,29.612020657757135,,,
351379350241,-0.0,0.09078338146999906,-34.9990112484728,-0.04478531806243424,-0.4359868533008125,-1.450898369476472,,,,,,,,,,,,,,
351382333991,,,,,,,,,,-0.23914286950124203,0.054411616545172674,0.0746513936981549,-0.21890309234825983,12.834,,,,,,
351447362831,,,,,,,,,,,,,,,,,,-1.570796326794897,-3.8788976800951565,29.500342769324575
351455017040,,,,,,,-1.5909135341644287,-3.728047168160987,29.877670167937996,,,,,,,,,,,
351455577332,,,,,,,,,,,,,,,-1.5909135341644287,-3.728047168160987,29.877670167937996,,,
351457201915,-0.0,0.12070324421719145,-34.96327543396816,-4.180405105941447,-2.648896416911072,-1.257346699736878,,,,,,,,,,,,,,
351460423957,,,,,,,,,,-0.287094260572329,-0.22588190870851566,-0.19905523391760718,-0.26026758578142045,12.874,,,,,,
351524801797,,,,,,,,,,,,,,,,,,-1.570796326794897,-3.9006014409247394,30.16564776715105
351531510131,,,,,,,-1.5887559652328491,-3.788575600451372,30.272106260765256,,,,,,,,,,,
351532004506,,,,,,,,,,,,,,,-1.5887559652328491,-3.788575600451372,30.272106260765256,,,
351533672840,-0.0,0.10775783062771392,-34.56253098046894,-9.056099296375725,-9.112814035165803,-1.4116688923116625,,,,,,,,,,,,,,
351536608173,,,,,,,,,,-0.36369767309236084,-0.24581741932051934,-0.22158747284021998,-0.3394677266120614,12.725,,,,,,
351615286723,,,,,,,,,,,,,,,,,,-1.570796326794897,-4.004385025088506,31.19928992713615
351621004265,,,,,,,-1.579583764076233,-3.8439283596249076,30.978866937592276,,,,,,,,,,,
351621464807,,,,,,,,,,,,,,,-1.579583764076233,-3.8439283596249076,30.978866937592276,,,
351622531432,-0.0,0.05272462368801664,-31.381145833502714,-14.697339554384577,-25.889789955301406,-3.32069349960585,,,,,,,,,,,,,,
351625563599,,,,,,,,,,-0.5027605363564239,-0.19017071967150648,-0.1783069044013667,-0.490896721086284,12.716000000000001,,,,,,
351677741604,,,,,,,,,,,,,,,,,,-1.570796326794897,-4.1922874178891965,32.06523077727983
351684285146,,,,,,,-1.5680350065231323,-3.9139382670244838,31.675338144377463,,,,,,,,,,,
351684923313,,,,,,,,,,,,,,,-1.5680350065231323,-3.9139382670244838,31.675338144377463,,,
351686224730,-0.0,-0.016567921630586874,-23.838084138145724,-17.83207917045761,-44.099548494539725,-6.4041700521428595,,,,,,,,,,,,,,
351689431314,,,,,,,,,,-0.6358898724638123,-0.07377921799488577,-0.07754216267604744,-0.6396528171449741,12.598,,,,,,
351750874986,,,,,,,,,,,,,,,,,,-1.570796326794897,-4.628893029749948,33.175334576047646
351758093154,,,,,,,-1.5645027160644531,-4.117490513118233,32.72835558793676,,,,,,,,,,,
351758644404,,,,,,,,,,,,,,,-1.5645027160644531,-4.117490513118233,32.72835558793676,,,
351760021946,-0.0,-0.03776166438266207,-5.670222005998882,-19.465764162317576,-65.34938126589665,-12.252759367845526,,,,,,,,,,,,,,
351762923154,,,,,,,,,,-0.7970314736403572,0.38920539256823455,0.3805234355127715,-0.8057134306958202,12.445,,,,,,
351821152952,,,,,,,,,,,,,,,,,,-1.570796326794897,-5.381894797990412,34.29372973186766
351827216411,,,,,,,-1.5617783069610596,-4.623723067636566,33.89684962475394,,,,,,,,,,,
351827651286,,,,,,,,,,,,,,,-1.5617783069610596,-4.623723067636566,33.89684962475394,,,
351828778869,-0.0,-0.0541081190030234,16.06789511823633,-18.691455249211234,-72.84084338255016,-19.206374300412534,,,,,,,,,,,,,,
351831500411,,,,,,,,,,-0.9136625218038098,0.6194536958705399,0.6065564239616967,-0.9265597937126528,12.004,,,,,,
351885407708,,,,,,,,,,,,,,,,,,-1.570796326794897,-6.340866747145993,35.21587675891492
351891186792,,,,,,,-1.5665512084960938,-5.447175033449188,34.95126078447958,,,,,,,,,,,
351891615251,,,,,,,,,,,,,,,-1.5665512084960938,-5.447175033449188,34.95126078447958,,,
351892578917,-0.0,-0.025470709792818316,28.669779660642646,-16.219028640895168,-67.67199942521344,-24.76756915596205,,,,,,,,,,,,,,
351895227543,,,,,,,,,,-0.9583632343800615,0.7668238908242088,0.7605986402715479,-0.9645884849327223,11.707,,,,,,
351952034882,,,,,,,,,,,,,,,,,,-1.570796326794897,-7.670465419455588,36.09186402934339
351957873174,,,,,,,-1.566603183746338,-6.763272623377523,35.943502591350885,,,,,,,,,,,
351958363174,,,,,,,,,,,,,,,-1.566603183746338,-6.763272623377523,35.943502591350885,,,
351959638924,-0.0,-0.025158858291353475,32.96929132842829,-13.170437706823947,-57.94964109979923,-29.087452879354807,,,,,,,,,,,,,,
351962734383,,,,,,,,,,-0.9604703136937282,0.8545324699223292,0.848316000871841,-0.9666867827442163,11.58,,,,,,
352012965513,,,,,,,,,,,,,,,,,,-1.570796326794897,-9.096073572121123,36.75569299966685
352019889972,,,,,,,-1.5750751495361328,-8.250411026121125,36.77413579985851,,,,,,,,,,,
352020529014,,,,,,,,,,,,,,,-1.5750751495361328,-8.250411026121125,36.77413579985851,,,
352021605555,-0.0,0.025672936447416056,32.98461401218658,-9.769729129447171,-50.70296248992488,-31.885920914817596,,,,,,,,,,,,,,
352024764014,,,,,,,,,,-0.9487081821738945,0.9033729588417834,0.9097142603522533,-0.9423668806634246,11.584,,,,,,
352074849602,,,,,,,,,,,,,,,,,,-1.570796326794897,-10.740460533811584,37.307538896338244
352080810686,,,,,,,-1.5822813510894775,-10.09744719257505,37.533271369032974,,,,,,,,,,,
352081244103,,,,,,,,,,,,,,,-1.5822813510894775,-10.09744719257505,37.533271369032974,,,
352082257353,-0.0,0.06891014576748443,32.202528798196035,-6.072727320632743,-45.46980786524626,-33.21389040046149,,,,,,,,,,,,,,
352085502728,,,,,,,,,,-0.9171583242241863,0.9364904137478232,0.9535041075301037,-0.900144630441906,11.589,,,,,,
352155410860,,,,,,,,,,,,,,,,,,-1.570796326794897,-13.178349792923312,37.84870747670425
352161147069,,,,,,,-1.5904510021209717,-12.895949956938976,38.377092016024854,,,,,,,,,,,
